x,y,left_dist,right_dist,Tx,Ty,Nx,Ny,kappa,dkappa,ddkappa,s
-50.16207948559223,7.834761093498394,1.248239441770368,1.3076794151880158,-0.44337545911677084,0.8963359762125991,-0.8963359762125991,-0.44337545911677084,-1.9689806237699713e-14,1.3377803124033243,3.891354133652427,0.0
-50.20641703194728,7.92439469201599,1.2482394417703673,1.3076794151880158,-0.44337545911676907,0.8963359762126,-0.8963359762126,-0.44337545911676907,0.13377803124031276,1.726915725768567,-4.132750517275606,0.1
-50.250754578302335,8.014028290533586,1.307679429774184,1.25531833081257,-0.4672170469592091,0.8841426417808773,-0.8841426417808773,-0.4672170469592091,0.3453831451536937,0.511230208948203,-21.90552038599421,0.2
-50.29978832352345,8.10108674753479,1.2673411561546015,1.3076794545474473,-0.5041257270995803,0.8636302630557103,-0.8636302630557103,-0.5041257270995803,0.23602407302995337,-2.6541883514302747,-17.679138994021745,0.30000000000000004
-50.35152609159589,8.186662464621367,1.2482394417703633,1.3076794151880158,-0.5084142222331707,0.8611126283032557,-0.8611126283032557,-0.5084142222331707,-0.18545452513236124,-3.024597589856146,13.71812239163624,0.4
-50.40143203889805,8.273242999404133,1.2482394417703622,1.3076794151880158,-0.47173925815978823,0.8817380859950638,-0.8817380859950638,-0.47173925815978823,-0.3688954449412759,0.0894361268969733,23.830045702555495,0.5
-50.44579563221112,8.362863708999361,1.269476065138392,1.2864427918199821,-0.44363592869436225,0.8962070869902174,-0.8962070869902174,-0.44363592869436225,-0.16756729975296658,1.7414115506549532,8.353186134226899,0.6000000000000001
-50.490159225524195,8.45248441859459,1.253183367883137,1.3027354890752363,-0.4419015122677012,0.8970635615470465,-0.8970635615470465,-0.4419015122677012,-0.020613134810285278,1.760073353742353,6.239017050021685,0.7000000000000001
-50.534175726794516,8.542275999330728,1.2793639173639484,1.2765549395944233,-0.4399374517423558,0.8980284063182146,-0.8980284063182146,-0.4399374517423558,0.184447370995504,2.9892149606592904,-1.2128517123797389,0.8
-50.57814667070414,8.63209000765736,1.3076794195871015,1.2525093430559104,-0.4747707370315762,0.8801094972866109,-0.8801094972866109,-0.4747707370315762,0.5772298573215728,1.5175030112664052,-44.34259327964613,0.9
